datetime,open,high,low,close,volume,macd_fast_blue,macd_slow_red,macd_signal_hist,vwap,sma,supertrend
2025-06-17 03:21:00,108542.5,108542.5,108496.0,108507.5,513,-19.65,-20.21,0.56,105235.05,105190.1,105212.15610898
2025-06-17 03:20:00,108541.5,108542.5,108541.5,108541.5,237,-19.64,-20.09,0.45,105235.01,105187.25,105212.15610898
2025-06-17 03:19:00,108576.0,108580.0,108496.5,108497.5,743,-21.09,-20.29,-0.79,105234.93,105183.475,105212.15610898
2025-06-17 03:18:00,108573.0,108590.0,108573.0,108576.0,148,-22.06,-20.65,-1.41,105234.88,105179.975,105212.15610898
2025-06-17 03:17:00,108534.5,108570.5,108531.5,108569.0,456,-22.49,-21.02,-1.48,105234.83,105177.175,105209.177020792
2025-06-17 03:16:00,108504.5,108559.5,108503.5,108543.5,667,-23.33,-21.48,-1.85,105234.77,105174.225,105207.584318712
2025-06-17 03:15:00,108497.0,108543.5,108489.0,108503.5,6349,-24.32,-22.05,-2.27,105234.47,105170.55,105188.450886841
2025-06-17 03:14:00,108400.0,108497.5,108400.0,108497.5,110,-24.58,-22.55,-2.03,105234.41,105167.225,105188.450886841
2025-06-17 03:13:00,108392.5,108406.0,108392.5,108406.0,210,-23.94,-22.83,-1.11,105234.37,105165.3,105188.450886841
2025-06-17 03:12:00,108398.0,108410.0,108367.5,108393.5,735,-21.1,-22.49,1.39,105234.27,105165.1,105188.450886841
2025-06-17 03:11:00,108430.5,108490.0,108411.5,108411.5,604,-21.74,-22.34,0.6,105234.19,105161.2,105188.450886841
2025-06-17 03:10:00,108387.0,108441.5,108374.5,108412.5,4483,-25.99,-23.07,-2.92,105233.69,105155.925,105179.929614171
2025-06-17 03:09:00,108387.0,108470.5,108387.0,108444.5,599,-29.89,-24.43,-5.46,105232.92,105149.625,105144.086652754
2025-06-17 03:08:00,108363.0,108402.0,108363.0,108387.0,937,-36.4,-26.83,-9.58,105231.68,105138.925,105119.477987478
2025-06-17 03:07:00,108367.0,108368.0,108355.5,108364.0,500,-41.13,-29.69,-11.44,105231.29,105129.45,105111.755188731
2025-06-17 03:06:00,108410.5,108410.5,108288.5,108367.0,15066,-42.6,-32.27,-10.33,105230.99,105122.475,105108.979669858
2025-06-17 03:05:00,108490.5,108491.5,108410.5,108411.5,845,-47.98,-35.41,-12.57,105229.78,105112.225,105092.431702872
2025-06-17 03:04:00,108491.5,108492.5,108430.5,108490.5,1209,-49.5,-38.23,-11.27,105229.35,105103.775,105090.888532585
2025-06-17 03:03:00,108505.5,108511.5,108491.5,108491.5,2460,-49.68,-40.52,-9.16,105229.11,105095.7,105090.888532585
2025-06-17 03:02:00,108530.5,108539.0,108505.5,108505.5,364,-50.77,-42.57,-8.2,105228.93,105086.9,105090.888532585
2025-06-17 03:01:00,108531.0,108531.0,108503.5,108504.5,531,-56.27,-45.31,-10.96,105228.07,105074.85,105066.722240254
2025-06-17 03:00:00,108608.0,108614.0,108531.0,108531.0,434,-60.38,-48.33,-12.06,105227.0,105062.625,105029.125016229
2025-06-17 02:59:00,108605.5,108606.5,108605.5,108605.5,116,-61.36,-50.93,-10.43,105225.84,105052.425,105024.237514606
2025-06-17 02:58:00,108561.5,108606.5,108560.5,108606.5,173,-61.18,-52.98,-8.2,105225.12,105042.425,105024.237514606
2025-06-17 02:57:00,108505.5,108561.5,108505.0,108561.5,323,-62.78,-54.94,-7.84,105224.86,105030.85,105024.237514606
2025-06-17 02:56:00,108532.5,108532.5,108507.0,108507.0,568,-64.2,-56.79,-7.4,105224.39,105019.2,105017.657398148
2025-06-17 02:55:00,108550.0,108561.5,108532.5,108532.5,49,-62.54,-57.94,-4.6,105224.01,105009.2,105017.657398148
2025-06-17 02:54:00,108560.0,108560.0,108549.0,108550.0,101,-58.26,-58.01,-0.25,105223.49,105000.475,105017.657398148
2025-06-17 02:53:00,108607.0,108608.0,108543.5,108560.0,886,-57.59,-57.92,0.34,105223.08,104989.3,105017.657398148
2025-06-17 02:52:00,108607.0,108608.0,108607.0,108607.0,576,-57.08,-57.75,0.67,105222.62,104976.4,105017.657398148
2025-06-17 02:51:00,108553.0,108676.5,108553.0,108614.0,1490,-57.95,-57.79,-0.16,105221.91,104964.25,104999.617182032
2025-06-17 02:50:00,108552.0,108553.0,108552.0,108552.0,316,-58.29,-57.89,-0.4,105221.29,104954.4,104979.080463829
2025-06-17 02:49:00,108553.5,108560.5,108552.0,108552.0,211,-54.5,-57.22,2.71,105220.71,104947.225,104979.080463829
2025-06-17 02:48:00,108530.5,108552.5,108520.5,108552.5,1167,-49.64,-55.7,6.06,105219.89,104943.225,104979.080463829
2025-06-17 02:47:00,108545.0,108559.0,108530.5,108530.5,1299,-43.67,-53.29,9.63,105219.48,104940.25,104979.080463829
2025-06-17 02:46:00,108502.5,108530.0,108502.5,108530.0,268,-40.88,-50.81,9.93,105219.29,104934.675,104979.080463829
2025-06-17 02:45:00,108512.5,108512.5,108502.0,108502.0,825,-39.47,-48.54,9.07,105219.09,104931.275,104979.080463829
2025-06-17 02:44:00,108547.5,108547.5,108512.5,108513.5,1271,-38.59,-46.55,7.96,105218.94,104926.1,104979.080463829
2025-06-17 02:43:00,108562.0,108571.0,108544.5,108563.0,2658,-37.95,-44.83,6.89,105218.73,104920.35,104979.080463829
2025-06-17 02:42:00,108528.0,108572.0,108528.0,108563.0,843,-36.25,-43.11,6.87,105218.49,104916.025,104979.080463829
2025-06-17 02:41:00,108581.5,108582.5,108529.0,108529.0,391,-35.42,-41.58,6.16,105218.15,104914.4,104979.080463829
2025-06-17 02:40:00,108573.5,108588.5,108573.5,108582.5,737,-39.16,-41.09,1.94,105216.94,104910.05,104959.021213027
2025-06-17 02:39:00,108555.5,108574.5,108555.5,108573.5,369,-37.25,-40.32,3.07,105216.28,104907.475,104959.021213027
2025-06-17 02:38:00,108660.0,108660.0,108555.5,108555.5,1358,-36.85,-39.63,2.78,105215.87,104903.8,104959.021213027
2025-06-17 02:37:00,108650.0,108661.0,108643.5,108660.0,2236,-33.72,-38.45,4.73,105215.64,104903.15,104959.021213027
2025-06-17 02:36:00,108671.5,108672.5,108650.0,108650.0,313,-32.48,-37.25,4.77,105215.4,104902.05,104959.021213027
2025-06-17 02:35:00,108665.0,108672.5,108655.0,108657.5,789,-34.05,-36.61,2.56,105215.15,104897.85,104959.021213027
2025-06-17 02:34:00,108748.5,108748.5,108649.5,108654.0,1876,-29.34,-35.16,5.81,105214.59,104895.7,104959.021213027
2025-06-17 02:33:00,108763.5,108791.0,108744.0,108748.5,2505,-21.46,-32.42,10.96,105214.11,104898.075,104816.247465475
2025-06-17 02:32:00,108740.0,108765.5,108740.0,108762.5,543,-14.48,-28.83,14.35,105213.12,104901.225,104862.797718927
2025-06-17 02:31:00,108760.0,108760.0,108732.0,108735.0,1875,-10.51,-25.17,14.65,105212.82,104904.525,104862.797718927
2025-06-17 02:30:00,108759.0,108772.0,108759.0,108759.0,1889,-7.49,-21.63,14.14,105212.73,104907.9,104862.797718927
2025-06-17 02:29:00,108728.5,108756.0,108727.5,108756.0,384,-4.84,-18.27,13.43,105212.54,104909.275,104862.797718927
2025-06-17 02:28:00,108805.5,108805.5,108727.5,108727.5,2318,-2.66,-15.15,12.49,105212.38,104909.875,104862.797718927
2025-06-17 02:27:00,108749.5,108828.5,108737.5,108804.5,6512,-1.61,-12.44,10.83,105212.22,104909.05,104862.797718927
2025-06-17 02:26:00,108710.0,108749.5,108709.5,108744.0,1231,-2.64,-10.48,7.84,105212.04,104908.55,104862.797718927
2025-06-17 02:25:00,108660.5,108721.5,108640.0,108702.0,529,-2.54,-8.89,6.36,105211.88,104909.375,104862.797718927
2025-06-17 02:24:00,108648.0,108661.5,108633.0,108660.5,1060,0.2,-7.07,7.28,105211.64,104912.275,104862.797718927
2025-06-17 02:23:00,108567.5,108640.0,108540.0,108640.0,713,0.19,-5.62,5.81,105211.53,104914.125,104862.797718927
2025-06-17 02:22:00,108608.0,108642.0,108567.5,108567.5,224,0.23,-4.45,4.68,105211.46,104915.525,104862.797718927
2025-06-17 02:21:00,108562.0,108608.0,108562.0,108608.0,601,-4.22,-4.4,0.18,105210.82,104914.7,104862.797718927
2025-06-17 02:20:00,108612.0,108656.0,108562.0,108562.0,583,-7.06,-4.94,-2.12,105210.41,104917.25,104862.797718927
2025-06-17 02:19:00,108531.5,108624.5,108531.5,108612.0,357,-10.56,-6.06,-4.5,105210.26,104916.2,104862.797718927
2025-06-17 02:18:00,108574.5,108574.5,108522.0,108532.5,1111,-13.1,-7.47,-5.63,105210.08,104916.15,104862.797718927
2025-06-17 02:17:00,108616.5,108616.5,108573.5,108574.5,1455,-13.62,-8.7,-4.92,105209.98,104915.425,104862.797718927
2025-06-17 02:16:00,108721.5,108721.5,108613.0,108639.5,709,-13.24,-9.61,-3.63,105209.69,104916.1,104862.797718927
2025-06-17 02:15:00,108702.0,108733.0,108701.0,108720.5,4236,-14.82,-10.65,-4.17,105209.59,104917.325,104862.797718927
2025-06-17 02:14:00,108646.5,108702.5,108646.5,108701.0,1444,-14.46,-11.41,-3.05,105209.48,104915.975,104862.797718927
2025-06-17 02:13:00,108631.5,108645.5,108630.5,108645.5,169,-13.09,-11.75,-1.34,105209.4,104912.775,104862.797718927
2025-06-17 02:12:00,108628.0,108631.5,108622.0,108630.5,463,-12.07,-11.81,-0.26,105209.33,104909.1,104862.797718927
2025-06-17 02:11:00,108671.0,108671.0,108623.5,108628.0,2399,-9.98,-11.45,1.47,105208.97,104907.2,104862.797718927
2025-06-17 02:10:00,108667.0,108676.0,108661.5,108671.0,2415,-5.15,-10.19,5.03,105208.59,104907.35,104862.797718927
2025-06-17 02:09:00,108640.5,108669.0,108630.0,108667.0,9243,-2.23,-8.6,6.37,105208.4,104906.8,104864.017539872
2025-06-17 02:08:00,108603.5,108655.0,108603.5,108640.5,1178,1.0,-6.68,7.68,105208.23,104906.8,104870.190785884
2025-06-17 02:07:00,108590.5,108611.0,108590.5,108603.0,362,2.96,-4.75,7.71,105208.19,104906.875,104872.846707296
2025-06-17 02:06:00,108550.5,108601.0,108530.0,108591.0,788,9.45,-1.91,11.36,105207.87,104911.25,104891.812036566
2025-06-17 02:05:00,108528.0,108573.5,108525.5,108573.5,995,13.95,1.26,12.69,105207.33,104914.775,104925.60583291
2025-06-17 02:04:00,108528.0,108528.0,108516.5,108519.5,295,15.76,4.16,11.6,105207.19,104915.675,104925.60583291
2025-06-17 02:03:00,108527.0,108528.0,108527.0,108528.0,147,20.87,7.51,13.36,105206.99,104920.35,104925.60583291
2025-06-17 02:02:00,108547.5,108548.5,108527.0,108527.0,420,25.43,11.09,14.34,105206.5,104925.5,104950.815152191
2025-06-17 02:01:00,108563.0,108563.0,108543.0,108546.5,1184,28.79,14.63,14.16,105206.43,104933.5,104952.408636972
2025-06-17 02:00:00,108578.5,108578.5,108540.5,108541.5,515,34.85,18.67,16.18,105206.27,104943.475,104969.767773275
2025-06-17 01:59:00,108584.0,108587.0,108578.0,108587.0,392,40.83,23.11,17.73,105205.95,104955.325,105006.440995947
2025-06-17 01:58:00,108574.5,108591.0,108540.5,108588.5,1369,45.37,27.56,17.81,105205.77,104967.325,105019.946896353
2025-06-17 01:57:00,108521.5,108612.0,108521.5,108573.5,2195,47.42,31.53,15.89,105205.6,104977.875,105020.177206717
2025-06-17 01:56:00,108517.5,108522.5,108517.5,108521.5,861,48.76,34.98,13.78,105205.44,104988.2,105032.534486046
2025-06-17 01:55:00,108546.5,108566.5,108525.0,108529.5,406,47.06,37.39,9.67,105205.23,104998.425,105032.534486046
2025-06-17 01:54:00,108520.0,108546.5,108520.0,108546.5,266,47.47,39.41,8.06,105205.06,105009.175,105032.534486046
2025-06-17 01:53:00,108564.5,108580.0,108519.0,108519.0,537,45.21,40.57,4.64,105205.0,105018.075,105032.534486046
2025-06-17 01:52:00,108517.5,108553.5,108510.0,108553.5,381,40.89,40.63,0.26,105204.9,105025.825,105032.534486046
2025-06-17 01:51:00,108515.5,108523.5,108510.0,108523.5,959,35.09,39.52,-4.44,105204.6,105031.625,105117.880921335
2025-06-17 01:50:00,108515.0,108525.0,108515.0,108515.5,347,31.62,37.94,-6.33,105204.44,105036.425,105117.880921335
2025-06-17 01:49:00,108512.5,108520.0,108510.5,108516.0,660,27.94,35.94,-8.0,105204.39,105041.425,105117.880921335
2025-06-17 01:48:00,108504.0,108513.5,108503.0,108513.5,446,28.57,34.47,-5.9,105204.05,105048.25,105117.880921335
2025-06-17 01:47:00,108578.0,108590.0,108485.0,108511.5,773,25.26,32.63,-7.36,105204.01,105053.25,105117.880921335
2025-06-17 01:46:00,108514.5,108571.5,108500.0,108571.5,492,20.2,30.14,-9.94,105203.93,105053.75,105114.317372739
2025-06-17 01:45:00,108602.0,108602.0,108488.5,108514.5,601,13.48,26.81,-13.33,105203.49,105052.975,105086.685635465
2025-06-17 01:44:00,108618.0,108656.0,108601.0,108601.0,5393,7.79,23.0,-15.22,105203.16,105053.0,105063.517071919
2025-06-17 01:43:00,108616.5,108625.0,108594.0,108619.0,888,5.51,19.51,-13.99,105202.99,105052.025,105063.517071919
2025-06-17 01:42:00,108488.0,108642.5,108446.0,108616.5,1725,3.86,16.38,-12.51,105202.87,105050.675,105063.517071919
2025-06-17 01:41:00,108474.0,108539.0,108474.0,108488.0,1038,4.41,13.98,-9.58,105202.82,105050.45,105063.517071919
2025-06-17 01:40:00,108483.0,108483.0,108452.5,108468.0,927,4.86,12.16,-7.3,105202.72,105047.925,105063.517071919
2025-06-17 01:39:00,108566.5,108566.5,108485.0,108497.5,752,5.44,10.81,-5.38,105202.61,105044.55,105063.517071919
2025-06-17 01:38:00,108579.0,108583.5,108544.5,108566.5,630,4.39,9.53,-5.14,105202.55,105040.075,105063.517071919
2025-06-17 01:37:00,108541.0,108584.0,108373.0,108579.0,1204,2.97,8.22,-5.25,105202.51,105035.875,105063.517071919
2025-06-17 01:36:00,108559.0,108575.0,108534.0,108568.5,629,-0.82,6.41,-7.23,105202.3,105029.85,105063.517071919
2025-06-17 01:35:00,108560.0,108569.5,108525.0,108566.5,1898,-4.77,4.17,-8.94,105202.05,105024.575,105039.768684217
2025-06-17 01:34:00,108446.5,108537.5,108446.5,108537.5,1488,-9.81,1.38,-11.18,105201.83,105016.625,105029.441815796
2025-06-17 01:33:00,108528.0,108528.0,108446.5,108446.5,2465,-13.64,-1.63,-12.02,105201.73,105009.95,105009.597634216
2025-06-17 01:32:00,108536.5,108548.5,108531.0,108532.0,868,-14.58,-4.22,-10.36,105201.65,105005.75,105009.597634216
2025-06-17 01:31:00,108566.0,108578.5,108516.5,108531.0,1914,-13.19,-6.01,-7.18,105201.53,105004.0,105009.597634216
2025-06-17 01:30:00,108605.5,108607.5,108538.5,108566.0,2657,-6.92,-6.19,-0.73,105201.36,105004.475,104941.110824657
2025-06-17 01:29:00,108397.5,108615.5,108397.5,108605.5,11381,-2.73,-5.5,2.77,105201.12,105004.825,104968.324742191
2025-06-17 01:28:00,108384.5,108407.0,108369.0,108397.5,4410,2.13,-3.97,6.11,105201.06,105003.75,104970.742267972
2025-06-17 01:27:00,108451.5,108451.5,108384.5,108384.5,3174,6.12,-1.95,8.08,105200.97,105004.975,104985.593041175
2025-06-17 01:26:00,108526.0,108530.5,108481.0,108481.0,468,9.22,0.28,8.94,105200.94,105007.6,104993.533737057
2025-06-17 01:25:00,108515.5,108538.5,108507.0,108525.0,2739,10.26,2.28,7.99,105200.89,105011.0,104993.533737057
2025-06-17 01:24:00,108486.0,108536.0,108486.0,108508.0,528,15.47,4.92,10.56,105200.66,105017.4,104997.507327016
2025-06-17 01:23:00,108532.0,108536.5,108466.0,108495.0,2949,20.93,8.12,12.81,105200.56,105023.35,105028.181594315
2025-06-17 01:22:00,108505.0,108523.5,108480.5,108511.5,4402,24.65,11.43,13.23,105200.39,105028.975,105049.613434883
2025-06-17 01:21:00,108496.0,108523.5,108470.5,108499.0,1603,27.09,14.56,12.53,105200.33,105033.3,105049.613434883
2025-06-17 01:20:00,108553.0,108553.0,108469.5,108497.0,1332,28.24,17.29,10.95,105200.27,105037.3,105049.613434883
2025-06-17 01:19:00,108545.5,108559.0,108517.5,108558.0,1917,28.71,19.58,9.13,105200.22,105041.05,105049.613434883
2025-06-17 01:18:00,108490.0,108558.5,108485.0,108546.0,2963,27.51,21.17,6.35,105200.15,105044.925,105049.613434883
2025-06-17 01:17:00,108430.0,108497.0,108430.0,108491.0,1774,24.95,21.92,3.02,105200.1,105048.325,105049.613434883
2025-06-17 01:16:00,108461.5,108461.5,108399.0,108427.0,3108,22.57,22.05,0.52,105200.08,105053.325,105049.613434883
2025-06-17 01:15:00,108479.0,108506.0,108445.5,108461.5,2131,19.29,21.5,-2.21,105200.0,105058.225,105049.613434883
2025-06-17 01:14:00,108449.5,108460.0,108444.0,108459.0,1295,16.11,20.42,-4.31,105199.91,105064.125,105049.613434883
2025-06-17 01:13:00,108473.0,108473.0,108426.0,108450.5,1893,14.95,19.33,-4.38,105199.83,105070.975,105049.613434883
2025-06-17 01:12:00,108549.0,108564.0,108473.0,108473.0,5211,14.62,18.39,-3.76,105199.81,105077.1,105049.613434883
2025-06-17 01:11:00,108397.0,108541.5,108397.0,108541.5,8168,12.89,17.29,-4.4,105199.63,105081.175,105049.613434883
2025-06-17 01:10:00,108509.5,108512.0,108379.0,108398.0,13048,9.58,15.74,-6.16,105199.54,105080.975,105119.18045165
2025-06-17 01:09:00,108522.5,108541.5,108509.5,108509.5,2912,7.8,14.16,-6.35,105199.5,105081.85,105119.18045165
2025-06-17 01:08:00,108530.5,108542.0,108516.5,108521.5,1197,8.83,13.09,-4.26,105199.41,105083.325,105119.18045165
2025-06-17 01:07:00,108550.5,108551.5,108510.5,108530.5,6963,7.9,12.05,-4.15,105199.32,105083.65,105119.18045165
2025-06-17 01:06:00,108605.5,108605.5,108550.5,108550.5,5824,7.8,11.2,-3.4,105199.29,105084.4,105119.18045165
2025-06-17 01:05:00,108610.5,108653.0,108608.5,108608.5,1389,7.72,10.51,-2.79,105199.26,105086.0,105119.18045165
2025-06-17 01:04:00,108617.5,108637.5,108605.5,108637.5,899,8.28,10.06,-1.78,105199.17,105085.225,105119.18045165
2025-06-17 01:03:00,108596.0,108627.5,108569.0,108602.0,3960,5.99,9.25,-3.26,105199.1,105081.825,105119.18045165
2025-06-17 01:02:00,108688.5,108688.5,108541.5,108597.0,8492,3.77,8.15,-4.38,105199.02,105078.4,105119.18045165
2025-06-17 01:01:00,108752.0,108752.0,108650.0,108697.5,6905,2.03,6.93,-4.9,105198.94,105075.125,105111.572726406
2025-06-17 01:00:00,108727.0,108777.5,108711.0,108763.5,1341,0.6,5.66,-5.06,105198.91,105072.1,105105.965453765
2025-06-17 00:59:00,108781.0,108796.0,108721.5,108727.0,7058,5.14,5.56,-0.42,105198.81,105072.7,105033.289127016
2025-06-17 00:58:00,108796.5,108819.0,108781.0,108781.0,3369,6.53,5.75,0.77,105198.78,105072.75,105034.78298245
2025-06-17 00:57:00,108802.0,108847.0,108795.5,108795.5,5927,4.94,5.59,-0.65,105198.76,105072.0,105034.78298245
2025-06-17 00:56:00,108805.0,108853.5,108787.5,108801.0,8722,3.65,5.2,-1.56,105198.76,105071.3,105034.78298245
2025-06-17 00:55:00,108752.0,108806.0,108738.0,108805.0,10734,2.51,4.66,-2.15,105198.69,105071.275,105034.78298245
2025-06-17 00:54:00,108725.0,108753.0,108669.5,108752.0,4829,-2.8,3.17,-5.97,105198.36,105068.75,105112.140510214
2025-06-17 00:53:00,108677.5,108718.5,108677.5,108718.5,2247,-4.57,1.62,-6.19,105198.23,105066.75,105104.651459193
2025-06-17 00:52:00,108652.0,108708.5,108634.0,108678.0,3945,-6.67,-0.04,-6.63,105198.15,105063.8,105104.651459193
2025-06-17 00:51:00,108611.0,108685.5,108585.5,108650.5,3209,-10.03,-2.03,-7.99,105197.97,105060.55,105090.257681946
2025-06-17 00:50:00,108535.0,108606.0,108530.0,108593.0,3730,-12.11,-4.05,-8.06,105197.89,105058.7,105077.131913752
2025-06-17 00:49:00,108544.5,108551.0,108496.5,108536.0,10009,-14.2,-6.08,-8.12,105197.76,105055.9,105070.443722376
2025-06-17 00:48:00,108774.0,108789.0,108533.5,108544.5,16714,-15.67,-8.0,-7.67,105197.74,105051.525,105062.374350139
2025-06-17 00:47:00,108796.0,108865.0,108765.5,108774.0,14491,-16.13,-9.62,-6.51,105197.68,105048.5,105062.374350139
2025-06-17 00:46:00,108646.0,108806.5,108640.5,108799.0,20224,-17.58,-11.22,-6.37,105197.57,105044.225,105057.093223612
2025-06-17 00:45:00,108585.0,108646.5,108585.0,108646.0,1801,-19.44,-12.86,-6.58,105197.43,105039.325,105042.033901251
2025-06-17 00:44:00,108576.5,108613.0,108573.0,108585.0,2028,-22.9,-14.87,-8.03,105197.12,105032.575,105025.405511126
2025-06-17 00:43:00,108559.0,108655.0,108551.0,108569.5,4540,-23.88,-16.67,-7.21,105196.88,105028.4,105021.464960013
2025-06-17 00:42:00,108583.0,108584.0,108513.5,108556.5,2519,-25.29,-18.39,-6.9,105196.76,105023.875,105021.464960013
2025-06-17 00:41:00,108550.0,108605.5,108512.0,108583.0,7291,-27.47,-20.21,-7.26,105196.44,105018.475,105007.696617611
2025-06-17 00:40:00,108669.0,108669.0,108558.5,108558.5,14087,-28.86,-21.94,-6.92,105196.19,105013.1,104994.92695585
2025-06-17 00:39:00,108692.0,108693.0,108650.0,108669.0,8947,-29.7,-23.49,-6.21,105196.12,105004.125,104989.984260265
2025-06-17 00:38:00,108525.0,108749.0,108510.0,108692.0,36281,-32.25,-25.24,-7.01,105195.86,104995.075,104975.085834238
2025-06-17 00:37:00,108377.5,108550.0,108377.5,108526.5,38656,-34.12,-27.02,-7.1,105195.71,104987.5,104962.577250815
2025-06-17 00:36:00,108376.0,108389.0,108376.0,108378.5,7611,-32.13,-28.04,-4.09,105195.16,104981.85,104962.577250815
2025-06-17 00:35:00,108273.5,108399.0,108273.5,108377.0,27746,-29.6,-28.35,-1.25,105195.0,104976.625,104962.577250815
2025-06-17 00:34:00,108269.0,108275.0,108240.5,108273.5,3500,-27.96,-28.27,0.31,105194.94,104973.725,104962.577250815
2025-06-17 00:33:00,108275.0,108279.0,108257.5,108269.0,5379,-27.8,-28.18,0.38,105194.82,104968.45,104962.577250815
2025-06-17 00:32:00,108281.0,108282.0,108260.5,108275.0,2508,-25.95,-27.73,1.78,105194.78,104964.525,104962.577250815
2025-06-17 00:31:00,108240.5,108290.0,108240.5,108282.0,7818,-27.84,-27.76,-0.09,105194.55,104959.45,104962.577250815
2025-06-17 00:30:00,108218.5,108258.0,108217.5,108240.5,8383,-29.57,-28.12,-1.45,105193.79,104953.75,104958.115001725
2025-06-17 00:29:00,108199.5,108244.5,108198.0,108217.5,14889,-30.1,-28.51,-1.58,105193.62,104948.725,104958.115001725
2025-06-17 00:28:00,108156.0,108199.5,108155.0,108199.5,9959,-28.06,-28.42,0.36,105193.49,104945.025,104958.115001725
2025-06-17 00:27:00,108115.0,108152.5,108091.5,108152.5,5066,-27.26,-28.19,0.93,105193.32,104940.3,104958.115001725
2025-06-17 00:26:00,108146.5,108172.5,108112.5,108114.0,6829,-29.11,-28.38,-0.74,105193.15,104934.625,104958.115001725
2025-06-17 00:25:00,108073.5,108168.0,108050.0,108148.5,15027,-27.84,-28.27,0.43,105192.99,104931.025,104958.115001725
2025-06-17 00:24:00,108022.0,108068.0,107998.5,108068.0,3732,-24.33,-27.48,3.15,105192.8,104930.2,104958.115001725
2025-06-17 00:23:00,107991.0,108041.5,107990.0,108016.5,1464,-20.31,-26.05,5.74,105192.73,104929.075,104958.115001725
2025-06-17 00:22:00,107964.5,108011.0,107963.5,107990.0,2756,-16.97,-24.23,7.26,105192.59,104928.5,104958.115001725
2025-06-17 00:21:00,108007.5,108007.5,107961.5,107966.0,3224,-14.15,-22.22,8.06,105192.51,104928.775,104958.115001725
2025-06-17 00:20:00,108025.0,108040.0,107996.0,108016.5,2889,-11.23,-20.02,8.79,105192.44,104929.4,104958.115001725
2025-06-17 00:19:00,108038.5,108041.5,108034.5,108035.5,671,-6.38,-17.29,10.91,105192.32,104931.6,104905.947829269
2025-06-17 00:18:00,108061.0,108066.0,108038.0,108038.5,1924,0.68,-13.7,14.38,105191.9,104937.2,104936.928046342
2025-06-17 00:17:00,108060.0,108060.0,108028.5,108048.0,894,2.62,-10.43,13.05,105191.74,104940.7,104936.928046342
2025-06-17 00:16:00,108050.0,108072.0,108050.0,108062.0,2258,3.55,-7.64,11.19,105191.66,104941.925,104936.928046342
2025-06-17 00:15:00,108040.0,108042.0,108010.0,108042.0,2040,-2.06,-6.52,4.46,105191.35,104938.825,105025.746704216
2025-06-17 00:14:00,108038.0,108051.0,108035.0,108049.0,2010,-5.72,-6.36,0.64,105191.06,104936.6,104998.422033795
2025-06-17 00:13:00,108060.5,108064.0,108038.0,108039.0,1825,-6.76,-6.44,-0.32,105190.8,104936.375,104998.422033795
2025-06-17 00:12:00,108061.0,108073.5,108052.5,108060.5,1425,-6.91,-6.53,-0.37,105190.71,104935.65,104998.422033795
2025-06-17 00:11:00,108070.0,108071.0,108030.5,108062.0,1242,-6.26,-6.48,0.22,105190.57,104937.625,104998.422033795
2025-06-17 00:10:00,108060.0,108077.5,108013.5,108070.0,1784,-6.21,-6.43,0.22,105190.37,104939.625,104998.422033795
2025-06-17 00:09:00,108000.5,108061.0,108000.5,108060.0,1075,-5.41,-6.22,0.81,105190.13,104941.75,104998.422033795
2025-06-17 00:08:00,107989.0,108011.0,107986.5,107995.5,6726,-5.45,-6.07,0.62,105190.1,104942.1,104998.422033795
2025-06-17 00:07:00,108000.0,108001.0,107962.5,107981.5,2679,-4.65,-5.78,1.13,105190.06,104943.625,104998.422033795
2025-06-17 00:06:00,108010.0,108046.0,107985.5,108000.0,3493,-5.06,-5.64,0.58,105189.91,104946.225,104998.422033795
2025-06-17 00:05:00,108062.0,108062.0,107981.0,108006.0,3998,-6.67,-5.84,-0.82,105189.82,104946.475,104998.422033795
2025-06-17 00:04:00,108061.5,108069.0,108047.0,108062.0,4776,-7.14,-6.1,-1.04,105189.76,104945.8,104992.185024757
2025-06-17 00:03:00,108068.5,108094.0,108047.0,108048.0,7616,-3.96,-5.67,1.72,105189.68,104946.675,104992.185024757
2025-06-17 00:02:00,108029.0,108068.5,108028.0,108068.5,6452,6.92,-3.16,10.07,105189.35,104952.8,104922.810129947
2025-06-17 00:01:00,107977.5,108008.5,107974.0,108008.5,2463,18.03,1.08,16.95,105189.19,104960.6,104988.704116952
2025-06-17 00:00:00,108040.5,108052.0,107977.5,107978.5,8035,27.69,6.4,21.29,105189.06,104968.775,104998.783705257
2025-06-16 23:59:00,108018.0,108048.5,108016.0,108039.5,5094,37.1,12.54,24.55,105188.99,104976.775,105020.005334731
2025-06-16 23:58:00,107991.5,108018.0,107984.5,108017.0,4827,42.05,18.44,23.6,105188.89,104981.525,105020.005334731
2025-06-16 23:57:00,107978.5,108023.0,107978.5,107991.5,3805,42.94,23.34,19.59,105188.76,104986.95,105020.005334731
2025-06-16 23:56:00,107993.0,107993.0,107959.0,107975.0,4299,43.14,27.3,15.84,105188.68,104992.725,105020.005334731
2025-06-16 23:55:00,108023.0,108023.5,107991.0,108001.0,9522,45.8,31.0,14.8,105188.6,105004.325,105020.005334731
2025-06-16 23:54:00,107975.5,108062.0,107975.5,108023.0,21550,46.77,34.16,12.61,105188.56,105015.1,105024.484075106
2025-06-16 23:53:00,107909.5,107986.0,107902.5,107976.5,6764,47.43,36.81,10.62,105188.53,105025.05,105033.260667595
2025-06-16 23:52:00,107797.0,107909.5,107797.0,107909.5,6509,47.49,38.95,8.54,105188.5,105034.675,105040.934600836
